event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
10083311,Direct,06/08/1953,Unknown,Unknown,
10017052,Direct,06/27/1953,Unknown,Unknown,
9979447,Direct,02/20/1953,Unknown,Unknown,
10052067,Direct,03/21/1953,Unknown,Unknown,
10047298,Direct,03/14/1953,Unknown,Unknown,
10099776,Direct,03/13/1953,Unknown,Unknown,
10099786,Direct,04/23/1953,Unknown,Unknown,
10099789,Direct,04/23/1953,Unknown,Unknown,
10121801,Direct,04/28/1953,Unknown,Unknown,
10009733,Direct,04/09/1953,Unknown,Unknown,
10004043,Direct,04/09/1953,Unknown,Unknown,
10004044,Direct,04/09/1953,Unknown,Unknown,
10001458,Direct,04/30/1953,Unknown,Unknown,
10001459,Direct,04/30/1953,Unknown,Unknown,
10052070,Direct,05/10/1953,Unknown,Unknown,
10052071,Direct,05/10/1953,Unknown,Unknown,
10121806,Direct,05/16/1953,Unknown,Unknown,
10017035,Direct,05/20/1953,Unknown,Unknown,
10146817,Direct,05/10/1953,Unknown,Unknown,
10147667,Direct,05/10/1953,Unknown,Unknown,
10039416,Direct,06/08/1953,Unknown,Unknown,
