event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
9977220,Direct,01/10/1975,Unknown,Unknown,
9999231,Direct,01/12/1975,Unknown,Unknown,
10029598,Direct,01/10/1975,Unknown,Unknown,
9977239,Direct,02/23/1975,Unknown,Unknown,
9980544,Direct,02/22/1975,Unknown,Unknown,
10098736,Direct,02/22/1975,Unknown,Unknown,
10058048,Direct,04/23/1975,Unknown,Unknown,
10058054,Direct,04/23/1975,Unknown,Unknown,
10124374,Direct,04/24/1975,Unknown,Unknown,
10124375,Direct,04/25/1975,Unknown,Unknown,
10124363,Direct,04/18/1975,Unknown,Unknown,
10069253,Direct,06/18/1975,Unknown,Unknown,
10042025,Direct,06/17/1975,Unknown,Unknown,
10086911,Direct,06/29/1975,Unknown,Unknown,
10001746,Direct,12/31/1975,Unknown,Unknown,
