event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
10046215,Direct,01/31/1983,Unknown,Unknown,
10046217,Direct,01/31/1983,Unknown,Unknown,
10000873,Direct,02/02/1983,Unknown,Unknown,
10057386,Direct,04/29/1983,Unknown,Unknown,
10045143,Direct,05/19/1983,Unknown,Unknown,
10099095,Direct,05/02/1983,Unknown,Unknown,
10098456,Direct,05/02/1983,Unknown,Unknown,
10023086,Direct,05/06/1983,Unknown,Unknown,
10143575,Direct,05/20/1983,Unknown,Unknown,
10144429,Direct,05/20/1983,Unknown,Unknown,
10143520,Direct,05/20/1983,Unknown,Unknown,
10143541,Direct,05/20/1983,Unknown,Unknown,
10143544,Direct,05/20/1983,Unknown,Unknown,
10074832,Direct,05/02/1983,Unknown,Unknown,
10108073,Direct,06/27/1983,Unknown,Unknown,
10143605,Direct,06/09/1983,Unknown,Unknown,
10072523,Direct,07/09/1983,Unknown,Unknown,
10042317,Direct,07/21/1983,Unknown,Unknown,
9979829,Direct,12/06/1983,Unknown,Unknown,
10144794,Direct,12/10/1983,Unknown,Unknown,
10144804,Direct,12/10/1983,Unknown,Unknown,
