event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
10121985,Direct,03/17/1957,Unknown,Unknown,
10069865,Direct,04/25/1957,Unknown,Unknown,
10049857,Direct,04/04/1957,Unknown,Unknown,
10092666,Direct,04/02/1957,Unknown,Unknown,
10122247,Direct,04/02/1957,Unknown,Unknown,
10122252,Direct,04/02/1957,Unknown,Unknown,
10147945,Direct,04/19/1957,Unknown,Unknown,
9998085,Direct,04/08/1957,Unknown,Unknown,
9984246,Direct,05/13/1957,Unknown,Unknown,
10118925,Direct,05/15/1957,Unknown,Unknown,
10080598,Direct,05/10/1957,Unknown,Unknown,
10049868,Direct,06/28/1957,Unknown,Unknown,
10113012,Direct,06/20/1957,Unknown,Unknown,
10030452,Direct,10/15/1957,Unknown,Unknown,
10030457,Direct,10/23/1957,Unknown,Unknown,
9977941,Direct,11/18/1957,Unknown,Unknown,
10041701,Direct,11/20/1957,Unknown,Unknown,
10121177,Direct,11/07/1957,Unknown,Unknown,
10060858,Direct,12/18/1957,Unknown,Unknown,
10008659,Direct,12/18/1957,Unknown,Unknown,
10008664,Direct,12/18/1957,Unknown,Unknown,
