event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
10124280,Direct,04/03/1974,Unknown,Unknown,
10124291,Direct,04/03/1974,Unknown,Unknown,
10124311,Direct,04/03/1974,Unknown,Unknown,
10124040,Direct,04/01/1974,Unknown,Unknown,
10124050,Direct,04/03/1974,Unknown,Unknown,
10124053,Direct,04/03/1974,Unknown,Unknown,
10009052,Direct,04/03/1974,Unknown,Unknown,
10017143,Direct,04/03/1974,Unknown,Unknown,
10017146,Direct,04/03/1974,Unknown,Unknown,
10017150,Direct,04/03/1974,Unknown,Unknown,
10017157,Direct,04/03/1974,Unknown,Unknown,
10017161,Direct,04/03/1974,Unknown,Unknown,
10017169,Direct,04/03/1974,Unknown,Unknown,
10032300,Direct,04/03/1974,Unknown,Unknown,
10032304,Direct,04/03/1974,Unknown,Unknown,
10017186,Direct,04/03/1974,Unknown,Unknown,
10017191,Direct,04/03/1974,Unknown,Unknown,
10032319,Direct,04/03/1974,Unknown,Unknown,
10032338,Direct,04/03/1974,Unknown,Unknown,
10008462,Direct,04/03/1974,Unknown,Unknown,
9993541,Direct,04/03/1974,Unknown,Unknown,
9993547,Direct,04/03/1974,Unknown,Unknown,
9993548,Direct,04/03/1974,Unknown,Unknown,
9993568,Direct,04/08/1974,Unknown,Unknown,
10031211,Direct,04/01/1974,Unknown,Unknown,
10147958,Direct,04/21/1974,Unknown,Unknown,
10147959,Direct,04/21/1974,Unknown,Unknown,
10145540,Direct,04/04/1974,Unknown,Unknown,
10149898,Direct,04/04/1974,Unknown,Unknown,
10038618,Direct,05/11/1974,Unknown,Unknown,
9994580,Direct,05/12/1974,Unknown,Unknown,
9981103,Direct,06/23/1974,Unknown,Unknown,
10125424,Direct,06/07/1974,Unknown,Unknown,
10013412,Direct,06/20/1974,Unknown,Unknown,
10092950,Direct,06/08/1974,Unknown,Unknown,
10081865,Direct,10/10/1974,Unknown,Unknown,
10132080,Direct,10/28/1974,Unknown,Unknown,
10132082,Direct,10/28/1974,Unknown,Unknown,
10030417,Direct,03/20/1974,Unknown,Unknown,
9976070,Direct,04/03/1974,Unknown,Unknown,
9979395,Direct,04/01/1974,Unknown,Unknown,
10087005,Direct,04/03/1974,Unknown,Unknown,
10089840,Direct,04/02/1974,Unknown,Unknown,
10000547,Direct,01/30/1974,Unknown,Unknown,
9978238,Direct,01/26/1974,Unknown,Unknown,
