event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
10121593,Direct,01/19/1988,Unknown,Unknown,
10121595,Direct,01/19/1988,Unknown,Unknown,
10105510,Direct,03/28/1988,Unknown,Unknown,
10029429,Direct,05/09/1988,Unknown,Unknown,
10054050,Direct,08/14/1988,Unknown,Unknown,
10075156,Direct,08/28/1988,Unknown,Unknown,
10110809,Direct,08/28/1988,Unknown,Unknown,
10139253,Direct,09/17/1988,Unknown,Unknown,
10070865,Direct,11/15/1988,Unknown,Unknown,
9993070,Direct,11/15/1988,Unknown,Unknown,
9998902,Direct,11/05/1988,Unknown,Unknown,
10122746,Direct,12/24/1988,Unknown,Unknown,
