event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
5607598,Direct,07/02/1997,38,F,Outside/Open Areas
5607601,Direct,07/02/1997,36,F,Mobile/Trailer Home
5606694,Direct,07/23/1997,73,F,Outside/Open Areas
5598913,Direct,05/27/1997,15,M,Permanent Home
5598913,Direct,05/27/1997,15,M,Permanent Home
5598913,Direct,05/27/1997,41,M,Permanent Home
5598913,Direct,05/27/1997,40,F,Permanent Home
5598913,Direct,05/27/1997,40,M,Permanent Home
5598913,Direct,05/27/1997,40,F,Permanent Home
5598913,Direct,05/27/1997,16,M,Permanent Home
5598913,Direct,05/27/1997,15,F,Permanent Home
5598913,Direct,05/27/1997,44,F,Permanent Home
5598913,Direct,05/27/1997,5,M,Permanent Home
5598913,Direct,05/27/1997,22,M,Permanent Home
5598913,Direct,05/27/1997,50,F,Permanent Home
5592927,Direct,03/01/1997,55,M,Outside/Open Areas
5592927,Direct,03/01/1997,52,F,Outside/Open Areas
5592927,Direct,03/01/1997,15,M,Mobile/Trailer Home
5592927,Direct,03/01/1997,49,M,Mobile/Trailer Home
5592927,Direct,03/01/1997,72,M,Outside/Open Areas
5592933,Direct,03/01/1997,61,M,Business
5598913,Direct,05/27/1997,15,M,Permanent Home
5598913,Direct,05/27/1997,14,M,Permanent Home
5598913,Direct,05/27/1997,36,F,Permanent Home
5598913,Direct,05/27/1997,13,F,Permanent Home
5598913,Direct,05/27/1997,10,F,Permanent Home
5592933,Direct,03/01/1997,69,M,Permanent Home
5592933,Direct,03/01/1997,74,F,Vehicle/Towed Trailer
5592933,Direct,03/01/1997,62,M,Permanent Home
5592933,Direct,03/01/1997,45,F,Mobile/Trailer Home
5600786,Direct,03/01/1997,21,M,Outside/Open Areas
5600786,Direct,03/01/1997,30,M,Outside/Open Areas
5600788,Direct,03/01/1997,79,M,Mobile/Trailer Home
5598510,Direct,04/10/1997,78,M,Mobile/Trailer Home
5598918,Direct,05/27/1997,25,M,Mobile/Trailer Home
5593918,Direct,05/02/1997,9,F,Mobile/Trailer Home
5598913,Direct,05/27/1997,34,F,Permanent Home
5598913,Direct,05/27/1997,15,M,Permanent Home
5598913,Direct,05/27/1997,13,F,Permanent Home
5598913,Direct,05/27/1997,37,F,Permanent Home
5598913,Direct,05/27/1997,11,M,Permanent Home
5598913,Direct,05/27/1997,46,M,Permanent Home
5598913,Direct,05/27/1997,45,F,Permanent Home
5598913,Direct,05/27/1997,17,F,Permanent Home
5587057,Direct,01/04/1997,39,M,Mobile/Trailer Home
5589340,Direct,02/20/1997,38,F,Mobile/Trailer Home
5623726,Direct,03/01/1997,13,F,Mobile/Trailer Home
5597223,Direct,03/28/1997,40,M,Permanent Home
5597227,Direct,03/28/1997,28,F,Mobile/Trailer Home
5595085,Direct,03/01/1997,50,M,Mobile/Trailer Home
5595259,Direct,03/01/1997,47,M,Business
5592919,Direct,03/01/1997,45,F,Business
5592919,Direct,03/01/1997,37,M,Mobile/Trailer Home
5592919,Direct,03/01/1997,45,F,Mobile/Trailer Home
5592919,Direct,03/01/1997,14,F,Permanent Home
5592919,Direct,03/01/1997,14,F,Permanent Home
5592927,Direct,03/01/1997,64,M,Permanent Home
5592927,Direct,03/01/1997,60,F,Permanent Home
5592927,Direct,03/01/1997,23,F,Mobile/Trailer Home
5592927,Direct,03/01/1997,55,F,Permanent Home
5592927,Direct,03/01/1997,35,F,Permanent Home
5587961,Direct,01/24/1997,71,M,Vehicle/Towed Trailer
5598913,Direct,05/27/1997,36,F,Permanent Home
5598913,Direct,05/27/1997,16,M,Permanent Home
5613710,Direct,08/16/1997,15,M,Camping
5619478,Direct,10/04/1997,57,M,Permanent Home
5602088,Direct,07/23/1997,32,F,Permanent Home
5592919,Direct,03/01/1997,45,M,Vehicle/Towed Trailer
