event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
10029905,Direct,03/31/1979,Unknown,Unknown,
10019501,Direct,04/11/1979,Unknown,Unknown,
10130763,Direct,04/10/1979,Unknown,Unknown,
10000728,Direct,05/08/1979,Unknown,Unknown,
10108843,Direct,05/02/1979,Unknown,Unknown,
10123321,Direct,06/19/1979,Unknown,Unknown,
10160727,Direct,07/16/1979,Unknown,Unknown,
10146945,Direct,08/09/1979,Unknown,Unknown,
10114754,Direct,09/05/1979,Unknown,Unknown,
10153249,Direct,09/05/1979,Unknown,Unknown,
9981290,Direct,10/22/1979,Unknown,Unknown,
