event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
5703912,Direct,08/11/1999,38,M,Outside/Open Areas
5709343,Direct,06/04/1999,54,M,Mobile/Trailer Home
5684311,Direct,01/06/1999,55,F,Mobile/Trailer Home
5684586,Direct,01/21/1999,66,F,Mobile/Trailer Home
5684586,Direct,01/21/1999,42,M,Vehicle/Towed Trailer
5685646,Direct,01/21/1999,87,F,Mobile/Trailer Home
5685650,Direct,01/21/1999,63,M,Mobile/Trailer Home
5685650,Direct,01/21/1999,67,M,Business
5685650,Direct,01/21/1999,34,M,Vehicle/Towed Trailer
5685659,Direct,01/21/1999,65,F,Permanent Home
5685659,Direct,01/21/1999,0,M,Permanent Home
5685378,Direct,01/17/1999,9,F,Permanent Home
5685378,Direct,01/17/1999,81,F,Permanent Home
5685378,Direct,01/17/1999,46,F,Other
5685378,Direct,01/17/1999,43,M,Permanent Home
5685378,Direct,01/17/1999,43,M,Mobile/Trailer Home
5685378,Direct,01/17/1999,29,F,Permanent Home
5685485,Direct,01/17/1999,41,F,Mobile/Trailer Home
5685488,Direct,01/21/1999,49,M,Mobile/Trailer Home
5685676,Direct,01/22/1999,50,F,Outside/Open Areas
5696336,Direct,05/04/1999,79,F,Permanent Home
5697090,Direct,05/16/1999,15,F,Outside/Open Areas
5696744,Direct,05/05/1999,14,F,Permanent Home
5696744,Direct,05/05/1999,47,F,Permanent Home
5692680,Direct,03/22/1999,84,F,Permanent Home
5691323,Direct,04/09/1999,38,M,Vehicle/Towed Trailer
5691323,Direct,04/09/1999,58,M,Permanent Home
5691323,Direct,04/09/1999,52,F,Permanent Home
5690029,Direct,04/14/1999,71,M,Mobile/Trailer Home
5689894,Direct,04/03/1999,60,F,Mobile/Trailer Home
5689894,Direct,04/03/1999,53,M,Mobile/Trailer Home
5689894,Direct,04/03/1999,65,M,Mobile/Trailer Home
5689894,Direct,04/03/1999,41,M,Mobile/Trailer Home
5689894,Direct,04/03/1999,25,F,Mobile/Trailer Home
5689894,Direct,04/03/1999,14,F,Outside/Open Areas
5689894,Direct,04/03/1999,33,F,Mobile/Trailer Home
5690805,Direct,04/15/1999,36,M,Mobile/Trailer Home
5695283,Direct,04/08/1999,68,F,Mobile/Trailer Home
5695385,Direct,04/09/1999,44,F,Mobile/Trailer Home
5690169,Direct,05/03/1999,27,M,Mobile/Trailer Home
5690169,Direct,05/03/1999,43,F,Outside/Open Areas
5690169,Direct,05/03/1999,1,M,Outside/Open Areas
5690169,Direct,05/03/1999,83,M,Mobile/Trailer Home
5690169,Direct,05/03/1999,68,M,Mobile/Trailer Home
5690169,Direct,05/23/1999,78,M,Mobile/Trailer Home
5720060,Direct,12/02/1999,Unknown,M,Mobile/Trailer Home
5720060,Direct,12/02/1999,Unknown,F,Mobile/Trailer Home
5700642,Direct,05/28/1999,75,M,Permanent Home
5705284,Direct,05/03/1999,55,F,Mobile/Trailer Home
5705284,Direct,05/03/1999,44,F,Permanent Home
5705284,Direct,05/03/1999,1,F,Permanent Home
5705284,Direct,05/03/1999,53,F,Permanent Home
5705284,Direct,05/03/1999,59,F,Mobile/Trailer Home
5705284,Direct,05/03/1999,73,M,Mobile/Trailer Home
5705284,Direct,05/03/1999,73,F,Mobile/Trailer Home
5705284,Direct,05/03/1999,50,M,Mobile/Trailer Home
5705284,Direct,05/03/1999,59,F,Mobile/Trailer Home
5705284,Direct,05/03/1999,25,F,Mobile/Trailer Home
5705284,Direct,05/03/1999,41,F,Mobile/Trailer Home
5705284,Direct,05/03/1999,39,M,Mobile/Trailer Home
5705285,Direct,05/03/1999,40,F,Outside/Open Areas
5705286,Direct,05/03/1999,24,M,Permanent Home
5705286,Direct,05/03/1999,94,F,Permanent Home
5705286,Direct,05/03/1999,33,M,Permanent Home
5705286,Direct,05/03/1999,30,F,Permanent Home
5705286,Direct,05/03/1999,28,M,Permanent Home
5705286,Direct,05/03/1999,4,F,Permanent Home
5705286,Direct,05/03/1999,36,F,Permanent Home
5705286,Direct,05/03/1999,36,M,Permanent Home
5705287,Direct,05/03/1999,67,M,Permanent Home
5705287,Direct,05/03/1999,49,F,Permanent Home
5705287,Direct,05/03/1999,80,M,Permanent Home
5705287,Direct,05/03/1999,60,F,Permanent Home
5705287,Direct,05/03/1999,86,M,Permanent Home
5705287,Direct,05/03/1999,43,F,Permanent Home
5705287,Direct,05/03/1999,0,M,Permanent Home
5705287,Direct,05/03/1999,50,F,Permanent Home
5705287,Direct,05/03/1999,37,M,Business
5705287,Direct,05/03/1999,52,M,Business
5705409,Direct,05/03/1999,76,F,Permanent Home
5705410,Direct,05/03/1999,45,M,Vehicle/Towed Trailer
5705627,Direct,05/03/1999,41,F,Mobile/Trailer Home
5705860,Direct,05/03/1999,46,F,Permanent Home
5700776,Direct,06/01/1999,69,F,Mobile/Trailer Home
5700776,Direct,06/08/1999,69,M,Mobile/Trailer Home
5696744,Direct,05/05/1999,47,M,Permanent Home
5705286,Direct,05/03/1999,26,M,Permanent Home
5705286,Direct,05/03/1999,89,F,Permanent Home
5705287,Direct,05/03/1999,75,F,Permanent Home
5705287,Direct,05/03/1999,62,M,Permanent Home
5691323,Direct,04/09/1999,40,M,Vehicle/Towed Trailer
5705242,Direct,06/01/1999,54,M,Vehicle/Towed Trailer
5697090,Direct,05/16/1999,37,F,Outside/Open Areas
5705286,Direct,05/03/1999,26,F,Outside/Open Areas
