event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
10047277,Direct,02/20/1951,Unknown,Unknown,
10120426,Direct,05/24/1951,Unknown,Unknown,
10028704,Direct,05/25/1951,Unknown,Unknown,
10052053,Direct,06/19/1951,Unknown,Unknown,
10025120,Direct,06/23/1951,Unknown,Unknown,
10025121,Direct,06/23/1951,Unknown,Unknown,
10009722,Direct,06/27/1951,Unknown,Unknown,
10039410,Direct,09/26/1951,Unknown,Unknown,
10146813,Direct,09/26/1951,Unknown,Unknown,
10035924,Direct,11/13/1951,Unknown,Unknown,
10009725,Direct,12/06/1951,Unknown,Unknown,
