episode_id,event_id,state,county_fips,county_name,wfo,begin_date_time,county_timezone,end_date_time,injuries_direct,injuries_indirect,deaths_direct,deaths_indirect,property_damage,crop_damage,source,tornado_rating,max_windspeed,tornado_length,tornado_max_width,other_wfos,other_states,other_counties_fips,other_counties_names,begin_latitude,begin_longitude,end_latitude,end_longitude,episode_narrative,event_narrative,state_code,begin_date_time_corrected,end_date_time_corrected,begin_time_adjusted,end_time_adjusted
,9987488,Colorado,99,Prowers,,1977-05-01 20:00:00,CST,1977-05-01 20:00:00,0,0,0,0,0K,0,,F1,Unknown,0.1,80,,,,,38.08,-102.53,,,,,CO,1977-05-01 21:00:00,1977-05-01 21:00:00,True,True
,9987489,Colorado,99,Prowers,,1977-05-01 20:00:00,CST,1977-05-01 20:00:00,0,0,0,0,0K,0,,F1,Unknown,0.1,80,,,,,38.08,-102.53,,,,,CO,1977-05-01 21:00:00,1977-05-01 21:00:00,True,True
,9987497,Colorado,9,Baca,,1977-05-18 13:20:00,CST,1977-05-18 13:20:00,0,0,0,0,2.5M,0,,F4,Unknown,9.3,440,,,,,37.0,-102.1,37.13,-102.07,,,CO,1977-05-18 14:20:00,1977-05-18 14:20:00,True,True
,9987506,Colorado,17,Cheyenne,,1977-05-30 00:10:00,CST,1977-05-30 00:10:00,0,0,0,0,0K,0,,F1,Unknown,0.1,80,,,,,38.82,-102.78,,,,,CO,1977-05-30 01:10:00,1977-05-30 01:10:00,True,True
,9987507,Colorado,17,Cheyenne,,1977-05-30 00:55:00,CST,1977-05-30 00:55:00,0,0,0,0,0K,0,,F1,Unknown,0.1,80,,,,,38.78,-102.07,,,,,CO,1977-05-30 01:55:00,1977-05-30 01:55:00,True,True
,9977618,Alabama,131,Wilcox,,1977-09-06 10:05:00,CST,1977-09-06 10:05:00,0,0,0,0,2.5K,0,,F1,Unknown,0.1,20,,,,,32.0,-87.33,,,,,AL,1977-09-06 11:05:00,1977-09-06 11:05:00,True,True
,9977619,Alabama,125,Tuscaloosa,,1977-09-06 14:00:00,CST,1977-09-06 14:00:00,0,0,0,0,25K,0,,F2,Unknown,8.3,100,,,,,33.33,-87.57,33.25,-87.47,,,AL,1977-09-06 15:00:00,1977-09-06 15:00:00,True,True
,9977620,Alabama,125,Tuscaloosa,,1977-09-06 15:05:00,CST,1977-09-06 15:05:00,0,0,0,0,25K,0,,F1,Unknown,0.2,77,,,,,33.52,-87.47,,,,,AL,1977-09-06 16:05:00,1977-09-06 16:05:00,True,True
,9977629,Alabama,3,Baldwin,,1977-10-25 07:00:00,CST,1977-10-25 07:00:00,0,0,0,0,25K,0,,F1,Unknown,16.2,100,,,,,30.4,-87.72,30.63,-87.73,,,AL,1977-10-25 08:00:00,1977-10-25 08:00:00,True,True
,9977631,Alabama,97,Mobile,,1977-11-30 02:40:00,CST,1977-11-30 02:40:00,0,0,0,0,250K,0,,F1,Unknown,0.2,33,,,,,30.73,-88.08,,,,,AL,1977-11-30 02:40:00,1977-11-30 02:40:00,False,False
,9977567,Alabama,97,Mobile,,1977-06-16 15:45:00,CST,1977-06-16 15:45:00,0,0,0,0,2.5K,0,,F2,Unknown,0.0,77,,,,,30.82,-88.07,,,,,AL,1977-06-16 16:45:00,1977-06-16 16:45:00,True,True
,9977574,Alabama,55,Etowah,,1977-06-22 19:45:00,CST,1977-06-22 19:45:00,0,0,0,0,250K,0,,F2,Unknown,1.2,77,,,,,34.08,-85.93,,,,,AL,1977-06-22 20:45:00,1977-06-22 20:45:00,True,True
,9977590,Alabama,73,Jefferson,,1977-07-08 16:15:00,CST,1977-07-08 16:15:00,0,0,0,0,250K,0,,F2,Unknown,0.5,100,,,,,33.82,-86.82,,,,,AL,1977-07-08 17:15:00,1977-07-08 17:15:00,True,True
,10053025,Minnesota,45,Fillmore,,1977-07-14 18:00:00,CST,1977-07-14 18:00:00,10,0,0,0,2.5M,0,,F2,Unknown,9.2,1500,,,,,43.7,-92.27,43.8,-92.13,,,MN,1977-07-14 19:00:00,1977-07-14 19:00:00,True,True
,9977609,Alabama,89,Madison,,1977-07-17 13:45:00,CST,1977-07-17 13:45:00,0,0,0,0,250K,0,,F2,Unknown,0.2,77,,,,,34.7,-86.58,,,,,AL,1977-07-17 14:45:00,1977-07-17 14:45:00,True,True
,10098827,Ohio,173,Wood,,1977-10-08 16:46:00,CST,1977-10-08 16:46:00,0,0,0,0,250K,0,,F0,Unknown,0.4,50,,,,,41.25,-83.62,,,,,OH,1977-10-08 17:46:00,1977-10-08 17:46:00,True,True
,10047754,Mississippi,67,Jones,,1977-12-13 17:30:00,CST,1977-12-13 17:30:00,0,0,0,0,250K,0,,F2,Unknown,1.0,300,,,,,31.67,-89.25,,,,,MS,1977-12-13 17:30:00,1977-12-13 17:30:00,False,False
,10112695,South Carolina,89,Williamsburg,,1977-06-19 14:30:00,CST,1977-06-19 14:30:00,0,0,0,0,2.5K,0,,F1,Unknown,1.0,33,,,,,33.52,-79.95,,,,,SC,1977-06-19 15:30:00,1977-06-19 15:30:00,True,True
,10126588,Tennessee,145,Roane,,1977-10-01 23:15:00,CST,1977-10-01 23:15:00,0,0,0,0,25K,0,,F0,Unknown,0.2,100,,,,,35.8,-84.52,,,,,TN,1977-10-02 00:15:00,1977-10-02 00:15:00,True,True
,10128605,Texas,195,Hansford,,1977-08-02 16:30:00,CST,1977-08-02 16:30:00,0,0,0,0,0K,0,,F0,Unknown,0.5,30,,,,,36.4,-101.52,,,,,TX,1977-08-02 17:30:00,1977-08-02 17:30:00,True,True
,9998489,Florida,85,Martin,,1977-07-06 15:00:00,CST,1977-07-06 15:00:00,0,0,0,0,2.5K,0,,F0,Unknown,0.1,10,,,,,27.02,-80.42,,,,,FL,1977-07-06 16:00:00,1977-07-06 16:00:00,True,True
,10151525,Virginia,143,Pittsylvania,,1977-06-25 12:30:00,CST,1977-06-25 12:30:00,0,0,0,0,25K,0,,F2,Unknown,3.6,40,,,,,37.07,-79.35,37.03,-79.3,,,VA,1977-06-25 13:30:00,1977-06-25 13:30:00,True,True
,9976459,Alabama,51,Elmore,,1977-03-29 15:20:00,CST,1977-03-29 15:20:00,2,0,0,0,250K,0,,F2,Unknown,10.5,33,,,,,32.62,-86.35,32.7,-86.2,,,AL,1977-03-29 15:20:00,1977-03-29 15:20:00,False,False
,9976461,Alabama,49,Dekalb,,1977-03-30 08:15:00,CST,1977-03-30 08:15:00,2,0,0,0,250K,0,,F3,Unknown,9.2,50,,,,,34.33,-86.07,34.38,-85.92,,,AL,1977-03-30 08:15:00,1977-03-30 08:15:00,False,False
,9976462,Alabama,49,Dekalb,,1977-03-30 08:35:00,CST,1977-03-30 08:35:00,1,0,0,0,25K,0,,F2,Unknown,2.5,50,,,,,34.45,-85.68,,,,,AL,1977-03-30 08:35:00,1977-03-30 08:35:00,False,False
,9976465,Alabama,43,Cullman,,1977-04-04 11:12:00,CST,1977-04-04 11:12:00,3,0,0,0,25K,0,,F2,Unknown,5.9,200,,,,,34.07,-86.77,34.12,-86.68,,,AL,1977-04-04 11:12:00,1977-04-04 11:12:00,False,False
,9976467,Alabama,71,Jackson,,1977-04-04 12:20:00,CST,1977-04-04 12:20:00,1,0,0,0,250K,0,,F2,Unknown,6.9,100,,,,,34.55,-85.98,34.63,-85.92,,,AL,1977-04-04 12:20:00,1977-04-04 12:20:00,False,False
,9976468,Alabama,115,St. Clair,,1977-04-04 12:30:00,CST,1977-04-04 12:30:00,0,0,0,0,250K,0,,F2,Unknown,0.5,20,,,,,33.73,-86.15,,,,,AL,1977-04-04 12:30:00,1977-04-04 12:30:00,False,False
,9976443,Alabama,63,Greene,,1977-02-23 19:00:00,CST,1977-02-23 19:00:00,1,0,0,0,2.5K,0,,F2,Unknown,0.2,30,,,,,32.83,-87.88,,,,,AL,1977-02-23 19:00:00,1977-02-23 19:00:00,False,False
,9976470,Alabama,115,St. Clair,,1977-04-04 14:00:00,CST,1977-04-04 14:00:00,0,0,0,0,250K,0,,F2,Unknown,3.3,80,,,,,33.77,-86.47,33.78,-86.42,,,AL,1977-04-04 14:00:00,1977-04-04 14:00:00,False,False
,9976471,Alabama,55,Etowah,,1977-04-04 14:30:00,CST,1977-04-04 14:30:00,4,0,0,0,250K,0,,F2,Unknown,4.7,150,,,,,33.88,-86.02,33.93,-85.97,,,AL,1977-04-04 14:30:00,1977-04-04 14:30:00,False,False
,9976475,Alabama,73,Jefferson,,1977-04-04 15:00:00,CST,1977-04-04 15:00:00,130,0,22,0,25M,0,,F5,Unknown,14.7,550,,,,,33.52,-86.93,33.6,-86.7,,,AL,1977-04-04 15:00:00,1977-04-04 15:00:00,False,False
,9976472,Alabama,115,St. Clair,,1977-04-04 14:30:00,CST,1977-04-04 14:30:00,0,0,1,0,250K,0,,F3,Unknown,7.3,150,,,,,33.83,-86.25,33.9,-86.15,,,AL,1977-04-04 14:30:00,1977-04-04 14:30:00,False,False
