episode_id,event_id,state,county_fips,county_name,wfo,begin_date_time,county_timezone,end_date_time,injuries_direct,injuries_indirect,deaths_direct,deaths_indirect,property_damage,crop_damage,source,tornado_rating,max_windspeed,tornado_length,tornado_max_width,other_wfos,other_states,other_counties_fips,other_counties_names,begin_latitude,begin_longitude,end_latitude,end_longitude,episode_narrative,event_narrative,state_code,begin_date_time_corrected,end_date_time_corrected,begin_time_adjusted,end_time_adjusted
,10049806,Mississippi,67,Jones,,1972-01-09 23:20:00,CST,1972-01-09 23:20:00,12,0,0,0,2.5M,0,,F3,Unknown,13.5,300,,,,,31.7,-89.17,31.77,-88.95,,,MS,1972-01-09 23:20:00,1972-01-09 23:20:00,False,False
,9978347,Alabama,129,Washington,,1972-03-02 07:00:00,CST,1972-03-02 07:00:00,0,0,0,0,2.5K,0,,F2,Unknown,8.0,33,,,,,31.43,-88.05,31.53,-87.98,,,AL,1972-03-02 07:00:00,1972-03-02 07:00:00,False,False
,10079162,New Hampshire,13,Merrimack,,1972-05-31 11:45:00,CST,1972-05-31 11:45:00,0,0,0,0,.25K,0,,F1,Unknown,0.1,50,,,,,43.32,-71.6,,,,,NH,1972-05-31 12:45:00,1972-05-31 12:45:00,True,True
,9978615,Alabama,3,Baldwin,,1972-11-13 14:40:00,CST,1972-11-13 14:40:00,0,0,0,0,25K,0,,F2,Unknown,1.0,200,,,,,30.62,-87.7,,,,,AL,1972-11-13 14:40:00,1972-11-13 14:40:00,False,False
,9978599,Alabama,95,Marshall,,1972-06-27 08:45:00,CST,1972-06-27 08:45:00,2,0,0,0,25K,0,,F2,Unknown,0.3,40,,,,,34.32,-86.5,,,,,AL,1972-06-27 09:45:00,1972-06-27 09:45:00,True,True
,9978608,Alabama,109,Pike,,1972-07-03 22:30:00,CST,1972-07-03 22:30:00,0,0,0,0,250K,0,,F2,Unknown,0.3,200,,,,,31.8,-85.98,,,,,AL,1972-07-03 23:30:00,1972-07-03 23:30:00,True,True
,9978613,Alabama,73,Jefferson,,1972-10-27 13:45:00,CST,1972-10-27 13:45:00,0,0,0,0,250K,0,,F2,Unknown,17.1,50,,,,,33.52,-86.92,33.75,-86.82,,,AL,1972-10-27 14:45:00,1972-10-27 14:45:00,True,True
,9978616,Alabama,53,Escambia,,1972-12-15 07:00:00,CST,1972-12-15 07:00:00,3,0,0,0,2.5K,0,,F2,Unknown,1.0,50,,,,,31.03,-87.05,,,,,AL,1972-12-15 07:00:00,1972-12-15 07:00:00,False,False
,9978587,Alabama,47,Dallas,,1972-04-22 03:40:00,CST,1972-04-22 03:40:00,0,0,0,0,25K,0,,F2,Unknown,5.7,200,,,,,32.1,-87.13,32.17,-87.08,,,AL,1972-04-22 03:40:00,1972-04-22 03:40:00,False,False
,9978590,Alabama,53,Escambia,,1972-06-08 14:00:00,CST,1972-06-08 14:00:00,0,0,0,0,25K,0,,F2,Unknown,0.1,30,,,,,31.02,-87.48,,,,,AL,1972-06-08 15:00:00,1972-06-08 15:00:00,True,True
,10010159,Illinois,151,Pope,,1972-04-21 17:20:00,CST,1972-04-21 17:20:00,0,0,3,0,25K,0,,F3,Unknown,0.3,60,,,,,37.55,-88.53,,,,,IL,1972-04-21 17:20:00,1972-04-21 17:20:00,False,False
,10021031,Kansas,91,Johnson,,1972-04-30 22:16:00,CST,1972-04-30 22:16:00,0,0,0,0,250K,0,,F2,Unknown,0.0,233,,,,,38.75,-94.77,,,,,KS,1972-04-30 23:16:00,1972-04-30 23:16:00,True,True
,9998300,Florida,31,Duval,,1972-07-26 17:00:00,CST,1972-07-26 17:00:00,4,0,0,0,0K,0,,F1,Unknown,0.3,30,,,,,30.33,-81.67,,,,,FL,1972-07-26 18:00:00,1972-07-26 18:00:00,True,True
,9978577,Alabama,97,Mobile,,1972-03-18 15:00:00,CST,1972-03-18 15:00:00,0,0,0,0,25K,0,,F1,Unknown,1.0,60,,,,,30.55,-88.17,,,,,AL,1972-03-18 15:00:00,1972-03-18 15:00:00,False,False
,9978565,Alabama,53,Escambia,,1972-03-02 07:45:00,CST,1972-03-02 07:45:00,0,0,0,0,2.5K,0,,F2,Unknown,4.7,33,,,,,31.0,-87.48,31.03,-87.42,,,AL,1972-03-02 07:45:00,1972-03-02 07:45:00,False,False
,10047573,Mississippi,27,Coahoma,,1972-04-03 19:30:00,CST,1972-04-03 19:30:00,0,0,0,0,25K,0,,F1,Unknown,4.7,33,,,,,34.0,-90.48,34.03,-90.42,,,MS,1972-04-03 19:30:00,1972-04-03 19:30:00,False,False
,10073520,Montana,105,Valley,,1972-06-11 13:05:00,CST,1972-06-11 13:05:00,0,0,0,0,0K,0,,F1,Unknown,3.6,30,,,,,48.93,-106.42,48.93,-106.32,,,MT,1972-06-11 14:05:00,1972-06-11 14:05:00,True,True
,10073521,Montana,105,Valley,,1972-06-11 13:05:00,CST,1972-06-11 13:05:00,0,0,0,0,2.5K,0,,F2,Unknown,0.3,30,,,,,48.68,-106.4,,,,,MT,1972-06-11 14:05:00,1972-06-11 14:05:00,True,True
,10073522,Montana,83,Richland,,1972-06-11 14:25:00,CST,1972-06-11 14:25:00,0,0,0,0,.25K,0,,F2,Unknown,9.1,50,,,,,47.72,-104.82,47.65,-104.63,,,MT,1972-06-11 15:25:00,1972-06-11 15:25:00,True,True
,10073523,Montana,19,Daniels,,1972-06-11 14:55:00,CST,1972-06-11 14:55:00,0,0,0,0,2.5K,0,,F1,Unknown,10.4,50,,,,,48.77,-105.82,48.77,-105.58,,,MT,1972-06-11 15:55:00,1972-06-11 15:55:00,True,True
,10055983,Missouri,93,Iron,,1972-04-21 15:15:00,CST,1972-04-21 15:15:00,4,0,0,0,25K,0,,F2,Unknown,5.7,50,,,,,37.35,-90.73,37.38,-90.63,,,MO,1972-04-21 15:15:00,1972-04-21 15:15:00,False,False
,10055984,Missouri,93,Iron,,1972-04-21 15:30:00,CST,1972-04-21 15:30:00,0,0,0,0,25K,0,,F2,Unknown,5.1,50,,,,,37.38,-90.63,37.42,-90.55,,,MO,1972-04-21 15:30:00,1972-04-21 15:30:00,False,False
,10039616,Maryland,21,Frederick,,1972-03-03 11:45:00,CST,1972-03-03 11:45:00,0,0,0,0,250K,0,,F1,Unknown,1.0,100,,,,,39.42,-77.42,,,,,MD,1972-03-03 11:45:00,1972-03-03 11:45:00,False,False
,10125375,Tennessee,47,Fayette,,1972-04-15 19:37:00,CST,1972-04-15 19:37:00,0,0,0,0,0K,0,,F1,Unknown,0.3,50,,,,,35.03,-89.4,,,,,TN,1972-04-15 19:37:00,1972-04-15 19:37:00,False,False
,10125376,Tennessee,187,Williamson,,1972-04-21 15:15:00,CST,1972-04-21 15:15:00,3,0,0,0,250K,0,,F1,Unknown,1.5,50,,,,,35.93,-86.87,,,,,TN,1972-04-21 15:15:00,1972-04-21 15:15:00,False,False
,10125377,Tennessee,157,Shelby,,1972-04-21 18:25:00,CST,1972-04-21 18:25:00,0,0,0,0,0K,0,,F1,Unknown,0.3,20,,,,,35.12,-89.72,,,,,TN,1972-04-21 18:25:00,1972-04-21 18:25:00,False,False
,10125378,Tennessee,183,Weakley,,1972-04-21 18:30:00,CST,1972-04-21 18:30:00,1,0,0,0,2.5K,0,,F1,Unknown,1.3,7,,,,,36.5,-88.73,36.5,-88.72,,,TN,1972-04-21 18:30:00,1972-04-21 18:30:00,False,False
,10125379,Tennessee,99,Lawrence,,1972-04-21 20:05:00,CST,1972-04-21 20:05:00,6,0,0,0,250K,0,,F3,Unknown,20.6,200,,,,,35.13,-87.53,35.28,-87.22,,,TN,1972-04-21 20:05:00,1972-04-21 20:05:00,False,False
,10125381,Tennessee,55,Giles,,1972-04-21 20:45:00,CST,1972-04-21 20:45:00,4,0,0,0,0K,0,,F3,Unknown,11.7,200,,,,,35.28,-87.22,35.37,-87.03,,,TN,1972-04-21 20:45:00,1972-04-21 20:45:00,False,False
,10125383,Tennessee,49,Fentress,,1972-05-14 20:30:00,CST,1972-05-14 20:30:00,3,0,0,0,25K,0,,F2,Unknown,1.0,50,,,,,36.37,-84.8,,,,,TN,1972-05-14 21:30:00,1972-05-14 21:30:00,True,True
,10055963,Missouri,9,Barry,,1972-04-12 23:45:00,CST,1972-04-12 23:45:00,7,0,0,0,2.5M,0,,F2,Unknown,0.9,177,,,,,36.67,-93.87,,,,,MO,1972-04-12 23:45:00,1972-04-12 23:45:00,False,False
,10055969,Missouri,185,St. Clair,,1972-04-13 21:00:00,CST,1972-04-13 21:00:00,0,0,0,0,25K,0,,F1,Unknown,2.7,50,,,,,37.92,-93.57,37.93,-93.52,,,MO,1972-04-13 21:00:00,1972-04-13 21:00:00,False,False
,10055970,Missouri,85,Hickory,,1972-04-13 21:05:00,CST,1972-04-13 21:05:00,1,0,0,0,25K,0,,F1,Unknown,2.7,50,,,,,37.93,-93.52,37.95,-93.47,,,MO,1972-04-13 21:05:00,1972-04-13 21:05:00,False,False
,10125369,Tennessee,21,Cheatham,,1972-04-07 16:30:00,CST,1972-04-07 16:30:00,0,0,0,0,250K,0,,F2,Unknown,5.7,200,,,,,36.3,-87.07,36.25,-86.98,,,TN,1972-04-07 16:30:00,1972-04-07 16:30:00,False,False
,10125370,Tennessee,37,Davidson,,1972-04-07 16:45:00,CST,1972-04-07 16:45:00,15,0,0,0,250K,0,,F2,Unknown,18.5,200,,,,,36.25,-86.98,36.17,-86.67,,,TN,1972-04-07 16:45:00,1972-04-07 16:45:00,False,False
,10092063,Oklahoma,139,Texas,,1972-07-17 14:15:00,CST,1972-07-17 14:15:00,0,0,0,0,0K,0,,F1,Unknown,0.1,20,,,,,36.83,-101.07,,,,,OK,1972-07-17 15:15:00,1972-07-17 15:15:00,True,True
,10073897,New York,101,Steuben,,1972-08-07 09:00:00,CST,1972-08-07 09:00:00,2,0,1,0,25K,0,,F1,Unknown,0.0,33,,,,,42.18,-77.23,,,,,NY,1972-08-07 10:00:00,1972-08-07 10:00:00,True,True
,10073898,New York,89,St. Lawrence,,1972-08-07 12:00:00,CST,1972-08-07 12:00:00,0,0,0,0,25K,0,,F1,Unknown,4.9,30,,,,,44.47,-75.23,44.52,-75.15,,,NY,1972-08-07 13:00:00,1972-08-07 13:00:00,True,True
,10057013,Missouri,13,Bates,,1972-07-02 15:30:00,CST,1972-07-02 15:30:00,0,0,0,0,2.5K,0,,F0,Unknown,2.7,17,,,,,38.25,-94.12,38.28,-94.08,,,MO,1972-07-02 16:30:00,1972-07-02 16:30:00,True,True
,10073886,New York,29,Erie,,1972-05-02 17:30:00,CST,1972-05-02 17:30:00,0,0,0,0,250K,0,,F2,Unknown,12.0,350,,,,,42.73,-78.52,42.78,-78.28,,,NY,1972-05-02 18:30:00,1972-05-02 18:30:00,True,True
,10073887,New York,75,Oswego,,1972-05-30 14:00:00,CST,1972-05-30 14:00:00,0,0,0,0,25K,0,,F0,Unknown,0.3,50,,,,,43.47,-76.43,,,,,NY,1972-05-30 15:00:00,1972-05-30 15:00:00,True,True
,10073889,New York,105,Sullivan,,1972-06-09 16:15:00,CST,1972-06-09 16:15:00,2,0,0,0,250K,0,,F2,Unknown,0.3,40,,,,,41.75,-74.77,,,,,NY,1972-06-09 17:15:00,1972-06-09 17:15:00,True,True
,10073890,New York,115,Washington,,1972-07-25 10:40:00,CST,1972-07-25 10:40:00,0,0,0,0,2.5K,0,,F0,Unknown,0.0,20,,,,,43.52,-73.27,,,,,NY,1972-07-25 11:40:00,1972-07-25 11:40:00,True,True
,10087052,Ohio,7,Ashtabula,,1972-08-07 04:02:00,CST,1972-08-07 04:02:00,0,0,0,0,25K,0,,F1,Unknown,1.8,200,,,,,41.7,-80.9,,,,,OH,1972-08-07 05:02:00,1972-08-07 05:02:00,True,True
,10087053,Ohio,143,Sandusky,,1972-08-17 09:15:00,CST,1972-08-17 09:15:00,0,0,0,0,2.5K,0,,F1,Unknown,0.1,33,,,,,41.38,-83.23,,,,,OH,1972-08-17 10:15:00,1972-08-17 10:15:00,True,True
,10087054,Ohio,139,Richland,,1972-08-17 10:12:00,CST,1972-08-17 10:12:00,0,0,0,0,25K,0,,F2,Unknown,0.1,30,,,,,40.9,-82.5,,,,,OH,1972-08-17 11:12:00,1972-08-17 11:12:00,True,True
,10087055,Ohio,5,Ashland,,1972-08-17 10:30:00,CST,1972-08-17 10:30:00,0,0,0,0,25K,0,,F1,Unknown,2.0,50,,,,,40.77,-82.37,,,,,OH,1972-08-17 11:30:00,1972-08-17 11:30:00,True,True
,10087056,Ohio,77,Huron,,1972-08-17 11:11:00,CST,1972-08-17 11:11:00,0,0,0,0,250K,0,,F2,Unknown,2.8,183,,,,,41.03,-82.62,,,,,OH,1972-08-17 12:11:00,1972-08-17 12:11:00,True,True
,10087048,Ohio,93,Lorain,,1972-07-23 18:45:00,CST,1972-07-23 18:45:00,0,0,0,0,25K,0,,F1,Unknown,0.0,33,,,,,41.43,-82.37,,,,,OH,1972-07-23 19:45:00,1972-07-23 19:45:00,True,True
,10087049,Ohio,93,Lorain,,1972-08-01 02:13:00,CST,1972-08-01 02:13:00,0,0,0,0,250K,0,,F1,Unknown,2.0,100,,,,,41.43,-82.35,,,,,OH,1972-08-01 03:13:00,1972-08-01 03:13:00,True,True
,10089171,North Carolina,147,Pitt,,1972-05-15 19:58:00,CST,1972-05-15 19:58:00,4,0,0,0,2.5M,0,,F3,Unknown,8.5,120,,,,,35.58,-77.52,35.6,-77.37,,,NC,1972-05-15 20:58:00,1972-05-15 20:58:00,True,True
,10089177,North Carolina,129,New Hanover,,1972-08-01 05:30:00,CST,1972-08-01 05:30:00,0,0,0,0,0K,0,,F0,Unknown,0.0,3,,,,,34.2,-77.93,,,,,NC,1972-08-01 06:30:00,1972-08-01 06:30:00,True,True
,10089179,North Carolina,31,Carteret,,1972-09-30 16:00:00,CST,1972-09-30 16:00:00,0,0,0,0,0K,0,,F0,Unknown,0.0,33,,,,,34.75,-76.68,,,,,NC,1972-09-30 17:00:00,1972-09-30 17:00:00,True,True
,10089180,North Carolina,133,Onslow,,1972-10-24 16:06:00,CST,1972-10-24 16:06:00,0,0,0,0,25K,0,,F2,Unknown,0.7,150,,,,,34.75,-77.38,,,,,NC,1972-10-24 17:06:00,1972-10-24 17:06:00,True,True
,10083490,North Dakota,17,Cass,,1972-05-26 17:35:00,CST,1972-05-26 17:35:00,0,0,0,0,25K,0,,F1,Unknown,2.0,30,,,,,46.68,-97.53,,,,,ND,1972-05-26 18:35:00,1972-05-26 18:35:00,True,True
,10083491,North Dakota,71,Ramsey,,1972-06-01 19:45:00,CST,1972-06-01 19:45:00,0,0,0,0,0K,0,,F0,Unknown,0.5,20,,,,,48.4,-98.45,,,,,ND,1972-06-01 20:45:00,1972-06-01 20:45:00,True,True
,10083492,North Dakota,89,Stark,,1972-06-11 16:40:00,CST,1972-06-11 16:40:00,0,0,0,0,0K,0,,F0,Unknown,3.6,30,,,,,46.78,-102.95,46.78,-102.87,,,ND,1972-06-11 17:40:00,1972-06-11 17:40:00,True,True
,10083495,North Dakota,9,Bottineau,,1972-06-12 22:00:00,CST,1972-06-12 22:00:00,1,0,0,0,250K,0,,F2,Unknown,2.0,20,,,,,48.93,-100.35,,,,,ND,1972-06-12 23:00:00,1972-06-12 23:00:00,True,True
,10083497,North Dakota,81,Sargent,,1972-06-27 11:05:00,CST,1972-06-27 11:05:00,0,0,0,0,2.5K,0,,F1,Unknown,4.3,30,,,,,46.0,-97.63,46.0,-97.53,,,ND,1972-06-27 12:05:00,1972-06-27 12:05:00,True,True
,10083499,North Dakota,71,Ramsey,,1972-07-01 19:00:00,CST,1972-07-01 19:00:00,0,0,0,0,0K,0,,F0,Unknown,0.3,20,,,,,48.45,-98.93,,,,,ND,1972-07-01 20:00:00,1972-07-01 20:00:00,True,True
,10083503,North Dakota,31,Foster,,1972-07-29 16:45:00,CST,1972-07-29 16:45:00,0,0,0,0,25K,0,,F2,Unknown,2.3,20,,,,,47.57,-98.78,47.6,-98.73,,,ND,1972-07-29 17:45:00,1972-07-29 17:45:00,True,True
,10112032,South Carolina,65,Mccormick,,1972-01-10 02:30:00,CST,1972-01-10 02:30:00,0,0,0,0,2.5K,0,,F1,Unknown,2.0,100,,,,,33.92,-82.25,,,,,SC,1972-01-10 02:30:00,1972-01-10 02:30:00,False,False
,10112033,South Carolina,63,Lexington,,1972-01-10 14:05:00,CST,1972-01-10 14:05:00,2,0,0,0,250K,0,,F1,Unknown,3.0,77,,,,,34.05,-81.22,34.07,-81.17,,,SC,1972-01-10 14:05:00,1972-01-10 14:05:00,False,False
,10112034,South Carolina,79,Richland,,1972-01-10 14:05:00,CST,1972-01-10 14:05:00,1,0,0,0,250K,0,,F1,Unknown,3.0,77,,,,,34.07,-81.17,34.08,-81.12,,,SC,1972-01-10 14:05:00,1972-01-10 14:05:00,False,False
,10095764,Oklahoma,49,Garvin,,1972-04-19 17:40:00,CST,1972-04-19 17:40:00,3,0,5,0,25K,0,,F4,Unknown,10.1,33,,,,,34.5,-97.35,34.55,-97.18,,,OK,1972-04-19 17:40:00,1972-04-19 17:40:00,False,False
,10095767,Oklahoma,13,Bryan,,1972-04-20 19:25:00,CST,1972-04-20 19:25:00,0,0,0,0,25K,0,,F2,Unknown,8.9,50,,,,,33.93,-96.38,34.05,-96.32,,,OK,1972-04-20 19:25:00,1972-04-20 19:25:00,False,False
,10095768,Oklahoma,5,Atoka,,1972-04-20 20:10:00,CST,1972-04-20 20:10:00,0,0,0,0,25K,0,,F1,Unknown,0.1,10,,,,,34.5,-96.1,,,,,OK,1972-04-20 20:10:00,1972-04-20 20:10:00,False,False
,10095769,Oklahoma,7,Beaver,,1972-04-25 23:45:00,CST,1972-04-25 23:45:00,0,0,0,0,25K,0,,F1,Unknown,0.1,17,,,,,36.82,-100.52,,,,,OK,1972-04-25 23:45:00,1972-04-25 23:45:00,False,False
,10083506,North Dakota,19,Cavalier,,1972-08-20 15:45:00,CST,1972-08-20 15:45:00,0,0,0,0,.25K,0,,F0,Unknown,5.1,20,,,,,48.98,-98.43,48.93,-98.33,,,ND,1972-08-20 16:45:00,1972-08-20 16:45:00,True,True
,10039838,Massachusetts,11,Franklin,,1972-07-03 12:30:00,CST,1972-07-03 12:30:00,0,0,0,0,2.5K,0,,F1,Unknown,1.0,3,,,,,42.52,-72.8,,,,,MA,1972-07-03 13:30:00,1972-07-03 13:30:00,True,True
,10039839,Massachusetts,11,Franklin,,1972-07-03 13:21:00,CST,1972-07-03 13:21:00,0,0,0,0,2.5K,0,,F1,Unknown,3.0,20,,,,,42.7,-72.47,,,,,MA,1972-07-03 14:21:00,1972-07-03 14:21:00,True,True
,10039840,Massachusetts,17,Middlesex,,1972-07-21 15:00:00,CST,1972-07-21 15:00:00,4,0,0,0,2.5M,0,,F2,Unknown,7.6,37,,,,,42.68,-71.42,42.58,-71.33,,,MA,1972-07-21 16:00:00,1972-07-21 16:00:00,True,True
,10039841,Massachusetts,9,Essex,,1972-07-21 15:22:00,CST,1972-07-21 15:22:00,0,0,0,0,2.5K,0,,F1,Unknown,0.3,20,,,,,42.5,-71.05,,,,,MA,1972-07-21 16:22:00,1972-07-21 16:22:00,True,True
,10092289,Oklahoma,97,Mayes,,1972-12-29 23:15:00,CST,1972-12-29 23:15:00,0,0,0,0,250K,0,,F2,Unknown,31.2,30,,,,,36.5,-95.02,36.88,-94.72,,,OK,1972-12-29 23:15:00,1972-12-29 23:15:00,False,False
,10039849,Massachusetts,13,Hampden,,1972-08-09 11:05:00,CST,1972-08-09 11:05:00,0,0,0,0,2.5K,0,,F1,Unknown,0.5,77,,,,,42.12,-72.4,,,,,MA,1972-08-09 12:05:00,1972-08-09 12:05:00,True,True
,10039850,Massachusetts,21,Norfolk,,1972-08-09 13:30:00,CST,1972-08-09 13:30:00,6,0,1,0,25K,0,,F1,Unknown,4.9,30,,,,,42.28,-71.23,42.35,-71.17,,,MA,1972-08-09 14:30:00,1972-08-09 14:30:00,True,True
,10039851,Massachusetts,27,Worcester,,1972-08-09 13:30:00,CST,1972-08-09 13:30:00,1,0,0,0,25K,0,,F2,Unknown,9.7,10,,,,,42.55,-72.13,42.68,-72.05,,,MA,1972-08-09 14:30:00,1972-08-09 14:30:00,True,True
,10039852,Massachusetts,11,Franklin,,1972-08-27 16:15:00,CST,1972-08-27 16:15:00,0,0,0,0,25K,0,,F2,Unknown,1.0,100,,,,,42.5,-72.5,,,,,MA,1972-08-27 17:15:00,1972-08-27 17:15:00,True,True
