episode_id,event_id,state,county_fips,county_name,wfo,begin_date_time,county_timezone,end_date_time,injuries_direct,injuries_indirect,deaths_direct,deaths_indirect,property_damage,crop_damage,source,tornado_rating,max_windspeed,tornado_length,tornado_max_width,other_wfos,other_states,other_counties_fips,other_counties_names,begin_latitude,begin_longitude,end_latitude,end_longitude,episode_narrative,event_narrative,state_code,begin_date_time_corrected,end_date_time_corrected,begin_time_adjusted,end_time_adjusted
,10071180,Montana,49,Lewis And Clark,,2060-07-22 15:25:00,CST,2060-07-22 15:25:00,0,0,0,0,0K,0,,F0,Unknown,1.0,10,,,,,46.6,-112.0,,,,,MT,2060-07-22 15:25:00,2060-07-22 15:25:00,False,False
,10093963,Oklahoma,27,Cleveland,,2060-05-05 15:50:00,CST,2060-05-05 15:50:00,0,0,0,0,250K,0,,F3,Unknown,10.4,400,,,,,35.12,-97.05,35.25,-96.97,,,OK,2060-05-05 15:50:00,2060-05-05 15:50:00,False,False
,10116581,South Carolina,59,Laurens,,2060-03-30 17:00:00,CST,2060-03-30 17:00:00,0,0,0,0,25K,0,,F2,Unknown,9.8,50,,,,,34.42,-82.0,34.45,-81.83,,,SC,2060-03-30 17:00:00,2060-03-30 17:00:00,False,False
,10119101,Texas,189,Hale,,2060-05-17 18:15:00,CST,2060-05-17 18:15:00,0,0,0,0,2.5K,0,,F0,Unknown,0.6,17,,,,,34.18,-101.72,,,,,TX,2060-05-17 18:15:00,2060-05-17 18:15:00,False,False
,10010959,Illinois,113,Mclean,,2060-06-05 00:17:00,CST,2060-06-05 00:17:00,0,0,0,0,25K,0,,F2,Unknown,9.6,33,,,,,40.35,-88.52,40.32,-88.33,,,IL,2060-06-05 00:17:00,2060-06-05 00:17:00,False,False
,10009854,Illinois,197,Will,,2060-04-16 21:30:00,CST,2060-04-16 21:30:00,0,0,0,0,2.5K,0,,,Unknown,0.0,33,,,,,41.6,-88.22,,,,,IL,2060-04-16 21:30:00,2060-04-16 21:30:00,False,False
,10027923,Kansas,15,Butler,,2060-07-29 16:15:00,CST,2060-07-29 16:15:00,0,0,0,0,.25K,0,,F0,Unknown,0.0,33,,,,,37.55,-96.77,,,,,KS,2060-07-29 16:15:00,2060-07-29 16:15:00,False,False
,10092800,Oklahoma,115,Ottawa,,2060-02-09 14:45:00,CST,2060-02-09 14:45:00,0,0,0,0,.25K,0,,F1,Unknown,8.2,200,,,,,36.9,-94.87,36.95,-94.73,,,OK,2060-02-09 14:45:00,2060-02-09 14:45:00,False,False
,10092801,Oklahoma,35,Craig,,2060-02-09 15:45:00,CST,2060-02-09 15:45:00,0,0,0,0,2.5K,0,,F1,Unknown,0.3,10,,,,,36.93,-95.17,,,,,OK,2060-02-09 15:45:00,2060-02-09 15:45:00,False,False
,10122166,Texas,355,Nueces,,2060-04-26 00:30:00,CST,2060-04-26 00:30:00,0,0,0,0,2.5K,0,,F1,Unknown,0.3,17,,,,,27.78,-97.42,,,,,TX,2060-04-26 00:30:00,2060-04-26 00:30:00,False,False
,10092798,Oklahoma,123,Pontotoc,,2060-01-14 06:00:00,CST,2060-01-14 06:00:00,0,0,0,0,2.5K,0,,F2,Unknown,0.0,33,,,,,34.7,-96.8,,,,,OK,2060-01-14 06:00:00,2060-01-14 06:00:00,False,False
,10043707,Maine,3,Aroostook,,2060-08-29 16:00:00,CST,2060-08-29 16:00:00,0,0,0,0,25K,0,,F1,Unknown,9.7,100,,,,,46.87,-68.02,46.92,-67.82,,,ME,2060-08-29 16:00:00,2060-08-29 16:00:00,False,False
,10078350,New Mexico,49,Santa Fe,,2060-09-30 17:30:00,CST,2060-09-30 17:30:00,0,0,0,0,0K,0,,F0,Unknown,0.0,33,,,,,35.2,-106.0,,,,,NM,2060-09-30 17:30:00,2060-09-30 17:30:00,False,False
,10122191,Texas,285,Lavaca,,2060-05-03 14:00:00,CST,2060-05-03 14:00:00,0,0,0,0,2.5K,0,,F1,Unknown,0.2,17,,,,,29.6,-96.95,,,,,TX,2060-05-03 14:00:00,2060-05-03 14:00:00,False,False
,10122148,Texas,369,Parmer,,2060-04-12 17:30:00,CST,2060-04-12 17:30:00,3,0,0,0,2.5K,0,,F2,Unknown,1.0,67,,,,,34.63,-102.72,,,,,TX,2060-04-12 17:30:00,2060-04-12 17:30:00,False,False
,10122149,Texas,17,Bailey,,2060-04-12 20:00:00,CST,2060-04-12 20:00:00,0,0,0,0,2.5K,0,,F1,Unknown,1.0,33,,,,,34.32,-102.73,,,,,TX,2060-04-12 20:00:00,2060-04-12 20:00:00,False,False
,10122150,Texas,69,Castro,,2060-04-12 20:00:00,CST,2060-04-12 20:00:00,32,0,3,0,250K,0,,F3,Unknown,5.2,100,,,,,34.35,-102.3,34.4,-102.23,,,TX,2060-04-12 20:00:00,2060-04-12 20:00:00,False,False
,10122155,Texas,371,Pecos,,2060-04-21 18:40:00,CST,2060-04-21 18:40:00,0,0,0,0,25K,0,,F2,Unknown,0.3,67,,,,,30.82,-102.93,,,,,TX,2060-04-21 18:40:00,2060-04-21 18:40:00,False,False
,10092838,Oklahoma,11,Blaine,,2060-04-28 19:00:00,CST,2060-04-28 19:00:00,0,0,0,0,0K,0,,F0,Unknown,0.0,33,,,,,35.8,-98.35,,,,,OK,2060-04-28 19:00:00,2060-04-28 19:00:00,False,False
,10092839,Oklahoma,15,Caddo,,2060-04-28 19:00:00,CST,2060-04-28 19:00:00,0,0,0,0,25K,0,,F3,Unknown,3.3,100,,,,,35.25,-98.33,35.27,-98.28,,,OK,2060-04-28 19:00:00,2060-04-28 19:00:00,False,False
,10092840,Oklahoma,51,Grady,,2060-04-28 19:45:00,CST,2060-04-28 19:45:00,1,0,0,0,2.5K,0,,F2,Unknown,3.6,200,,,,,35.17,-97.95,35.2,-97.92,,,OK,2060-04-28 19:45:00,2060-04-28 19:45:00,False,False
,10092841,Oklahoma,51,Grady,,2060-04-28 19:45:00,CST,2060-04-28 19:45:00,0,0,0,0,.25K,0,,F2,Unknown,3.3,200,,,,,35.18,-97.85,35.22,-97.82,,,OK,2060-04-28 19:45:00,2060-04-28 19:45:00,False,False
,10092842,Oklahoma,51,Grady,,2060-04-28 19:45:00,CST,2060-04-28 19:45:00,0,0,0,0,250K,0,,F2,Unknown,2.0,300,,,,,35.18,-97.95,,,,,OK,2060-04-28 19:45:00,2060-04-28 19:45:00,False,False
,10092843,Oklahoma,51,Grady,,2060-04-28 19:45:00,CST,2060-04-28 19:45:00,2,0,0,0,25K,0,,F3,Unknown,3.6,200,,,,,35.22,-97.95,35.25,-97.9,,,OK,2060-04-28 19:45:00,2060-04-28 19:45:00,False,False
,10092846,Oklahoma,51,Grady,,2060-04-28 20:50:00,CST,2060-04-28 20:50:00,1,0,0,0,250K,0,,F3,Unknown,1.5,200,,,,,35.3,-97.83,,,,,OK,2060-04-28 20:50:00,2060-04-28 20:50:00,False,False
,10092847,Oklahoma,109,Oklahoma,,2060-04-28 20:55:00,CST,2060-04-28 20:55:00,57,0,0,0,2.5M,0,,F3,Unknown,11.7,333,,,,,35.42,-97.55,35.53,-97.4,,,OK,2060-04-28 20:55:00,2060-04-28 20:55:00,False,False
,10111101,South Dakota,121,Todd,,2060-05-18 16:10:00,CST,2060-05-18 16:10:00,0,0,0,0,0K,0,,F0,Unknown,0.0,33,,,,,43.32,-100.65,,,,,SD,2060-05-18 16:10:00,2060-05-18 16:10:00,False,False
,10111104,South Dakota,45,Edmunds,,2060-05-24 14:00:00,CST,2060-05-24 14:00:00,0,0,0,0,.25K,0,,F0,Unknown,3.0,200,,,,,45.35,-99.33,,,,,SD,2060-05-24 14:00:00,2060-05-24 14:00:00,False,False
,10111105,South Dakota,25,Clark,,2060-05-31 22:30:00,CST,2060-05-31 22:30:00,0,0,0,0,250K,0,,F0,Unknown,0.0,33,,,,,44.63,-97.62,,,,,SD,2060-05-31 22:30:00,2060-05-31 22:30:00,False,False
,10061351,Missouri,183,St. Charles,,2060-06-30 08:00:00,CST,2060-06-30 08:00:00,0,0,0,0,.25K,0,,F0,Unknown,0.2,10,,,,,38.9,-90.52,,,,,MO,2060-06-30 08:00:00,2060-06-30 08:00:00,False,False
,10083637,North Dakota,15,Burleigh,,2060-07-02 11:20:00,CST,2060-07-02 11:20:00,0,0,0,0,0K,0,,F0,Unknown,0.0,33,,,,,46.7,-100.2,,,,,ND,2060-07-02 11:20:00,2060-07-02 11:20:00,False,False
,10083638,North Dakota,15,Burleigh,,2060-07-04 16:45:00,CST,2060-07-04 16:45:00,0,0,0,0,0K,0,,F0,Unknown,0.0,33,,,,,47.25,-100.1,,,,,ND,2060-07-04 16:45:00,2060-07-04 16:45:00,False,False
,10083639,North Dakota,17,Cass,,2060-07-10 15:00:00,CST,2060-07-10 15:00:00,0,0,0,0,0K,0,,F2,Unknown,6.9,33,,,,,47.0,-97.2,46.9,-97.2,,,ND,2060-07-10 15:00:00,2060-07-10 15:00:00,False,False
,10083642,North Dakota,75,Renville,,2060-07-12 16:00:00,CST,2060-07-12 16:00:00,0,0,0,0,0K,0,,F0,Unknown,0.0,33,,,,,48.8,-101.5,,,,,ND,2060-07-12 16:00:00,2060-07-12 16:00:00,False,False
,10083643,North Dakota,29,Emmons,,2060-07-24 15:00:00,CST,2060-07-24 15:00:00,0,0,0,0,2.5K,0,,,Unknown,0.0,33,,,,,46.0,-99.9,,,,,ND,2060-07-24 15:00:00,2060-07-24 15:00:00,False,False
,10083645,North Dakota,43,Kidder,,2060-07-27 16:00:00,CST,2060-07-27 16:00:00,0,0,0,0,0K,0,,,Unknown,0.0,33,,,,,46.8,-99.9,,,,,ND,2060-07-27 16:00:00,2060-07-27 16:00:00,False,False
,10083646,North Dakota,25,Dunn,,2060-08-02 14:00:00,CST,2060-08-02 14:00:00,0,0,0,0,0K,0,,,Unknown,0.0,33,,,,,47.1,-102.9,,,,,ND,2060-08-02 14:00:00,2060-08-02 14:00:00,False,False
,10083647,North Dakota,93,Stutsman,,2060-08-02 16:00:00,CST,2060-08-02 16:00:00,0,0,0,0,2.5K,0,,F2,Unknown,0.0,33,,,,,46.9,-99.3,,,,,ND,2060-08-02 16:00:00,2060-08-02 16:00:00,False,False
,10083649,North Dakota,101,Ward,,2060-08-02 19:00:00,CST,2060-08-02 19:00:00,1,0,0,0,.03K,0,,F2,Unknown,0.0,33,,,,,48.3,-101.3,,,,,ND,2060-08-02 19:00:00,2060-08-02 19:00:00,False,False
,10083651,North Dakota,87,Slope,,2060-08-06 21:00:00,CST,2060-08-06 21:00:00,0,0,0,0,2.5K,0,,,Unknown,0.0,33,,,,,46.5,-103.3,,,,,ND,2060-08-06 21:00:00,2060-08-06 21:00:00,False,False
,10083653,North Dakota,99,Walsh,,2060-08-17 19:35:00,CST,2060-08-17 19:35:00,0,0,0,0,0K,0,,,Unknown,0.0,33,,,,,48.4,-97.4,,,,,ND,2060-08-17 19:35:00,2060-08-17 19:35:00,False,False
,10083659,North Dakota,77,Richland,,2060-08-25 20:00:00,CST,2060-08-25 20:00:00,0,0,0,0,25K,0,,F2,Unknown,0.0,33,,,,,46.3,-97.0,,,,,ND,2060-08-25 20:00:00,2060-08-25 20:00:00,False,False
